Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27
 1 Apr 2019 19:45:00.000, 357849.403497,-164394.026965, -95630.616453,   0.440499,   0.817040,   0.282588,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 20:00:00.000, 358244.990049,-163658.281247, -95376.049640,   0.438566,   0.817947,   0.283115,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 20:15:00.000, 358638.835307,-162921.720891, -95121.008908,   0.436630,   0.818850,   0.283641,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 20:30:00.000, 359030.937263,-162184.349474, -94865.495482,   0.434692,   0.819749,   0.284165,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 20:45:00.000, 359421.293912,-161446.170578, -94609.510589,   0.432751,   0.820645,   0.284689,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 21:00:00.000, 359809.903258,-160707.187789, -94353.055461,   0.430809,   0.821536,   0.285210,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 21:15:00.000, 360196.763312,-159967.404696, -94096.131330,   0.428864,   0.822423,   0.285731,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 21:30:00.000, 360581.872092,-159226.824893, -93838.739430,   0.426917,   0.823306,   0.286250,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 21:45:00.000, 360965.227621,-158485.451977, -93580.880997,   0.424968,   0.824186,   0.286767,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 22:00:00.000, 361346.827933,-157743.289549, -93322.557271,   0.423017,   0.825061,   0.287284,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 22:15:00.000, 361726.671065,-157000.341214, -93063.769493,   0.421063,   0.825932,   0.287799,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 22:30:00.000, 362104.755063,-156256.610582, -92804.518906,   0.419107,   0.826799,   0.288312,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 22:45:00.000, 362481.077980,-155512.101263, -92544.806754,   0.417150,   0.827662,   0.288824,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 23:00:00.000, 362855.637876,-154766.816876, -92284.634285,   0.415190,   0.828522,   0.289335,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 23:15:00.000, 363228.432817,-154020.761040, -92024.002750,   0.413227,   0.829377,   0.289845,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 23:30:00.000, 363599.460878,-153273.937379, -91762.913398,   0.411263,   0.830228,   0.290353,,,,,,,,,,,,,,,,,,,,
 1 Apr 2019 23:45:00.000, 363968.720140,-152526.349521, -91501.367485,   0.409297,   0.831075,   0.290859,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 00:00:00.000, 364336.208691,-151778.001096, -91239.366265,   0.407328,   0.831918,   0.291364,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 00:15:00.000, 364701.924624,-151028.895742, -90976.910998,   0.405358,   0.832757,   0.291868,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 00:30:00.000, 365065.866044,-150279.037098, -90714.002943,   0.403385,   0.833592,   0.292371,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 00:45:00.000, 365428.031060,-149528.428806, -90450.643362,   0.401410,   0.834423,   0.292872,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 01:00:00.000, 365788.417788,-148777.074512, -90186.833520,   0.399433,   0.835250,   0.293371,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 01:15:00.000, 366147.024351,-148024.977867, -89922.574682,   0.397454,   0.836073,   0.293869,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 01:30:00.000, 366503.848881,-147272.142525, -89657.868119,   0.395473,   0.836891,   0.294366,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 01:45:00.000, 366858.889515,-146518.572144, -89392.715100,   0.393490,   0.837706,   0.294861,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 02:00:00.000, 367212.144399,-145764.270386, -89127.116898,   0.391505,   0.838517,   0.295355,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 02:15:00.000, 367563.611685,-145009.240915, -88861.074788,   0.389518,   0.839323,   0.295848,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 02:30:00.000, 367913.289532,-144253.487401, -88594.590048,   0.387528,   0.840126,   0.296339,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 02:45:00.000, 368261.176107,-143497.013515, -88327.663955,   0.385537,   0.840924,   0.296829,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 03:00:00.000, 368607.269584,-142739.822936, -88060.297792,   0.383544,   0.841718,   0.297317,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 03:15:00.000, 368951.568144,-141981.919342, -87792.492842,   0.381548,   0.842508,   0.297804,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 03:30:00.000, 369294.069976,-141223.306417, -87524.250390,   0.379551,   0.843294,   0.298289,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 03:45:00.000, 369634.773275,-140463.987848, -87255.571723,   0.377551,   0.844076,   0.298773,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 04:00:00.000, 369973.676243,-139703.967326, -86986.458131,   0.375550,   0.844854,   0.299256,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 04:15:00.000, 370310.777091,-138943.248547, -86716.910906,   0.373547,   0.845628,   0.299737,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 04:30:00.000, 370646.074036,-138181.835207, -86446.931342,   0.371541,   0.846398,   0.300216,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 04:45:00.000, 370979.565302,-137419.731010, -86176.520733,   0.369534,   0.847163,   0.300695,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 05:00:00.000, 371311.249122,-136656.939659, -85905.680379,   0.367525,   0.847925,   0.301171,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 05:15:00.000, 371641.123735,-135893.464865, -85634.411579,   0.365514,   0.848682,   0.301647,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 05:30:00.000, 371969.187386,-135129.310340, -85362.715635,   0.363501,   0.849435,   0.302121,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 05:45:00.000, 372295.438330,-134364.479799, -85090.593851,   0.361485,   0.850184,   0.302593,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 06:00:00.000, 372619.874828,-133598.976964, -84818.047534,   0.359468,   0.850929,   0.303064,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 06:15:00.000, 372942.495149,-132832.805557, -84545.077991,   0.357450,   0.851670,   0.303533,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 06:30:00.000, 373263.297567,-132065.969305, -84271.686533,   0.355429,   0.852407,   0.304002,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 06:45:00.000, 373582.280366,-131298.471938, -83997.874472,   0.353406,   0.853139,   0.304468,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 07:00:00.000, 373899.441836,-130530.317191, -83723.643123,   0.351381,   0.853868,   0.304933,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 07:15:00.000, 374214.780276,-129761.508801, -83448.993801,   0.349355,   0.854592,   0.305397,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 07:30:00.000, 374528.293990,-128992.050509, -83173.927827,   0.347326,   0.855312,   0.305859,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 07:45:00.000, 374839.981292,-128221.946060, -82898.446519,   0.345296,   0.856028,   0.306320,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 08:00:00.000, 375149.840500,-127451.199201, -82622.551201,   0.343264,   0.856739,   0.306779,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 08:15:00.000, 375457.869942,-126679.813684, -82346.243197,   0.341230,   0.857447,   0.307237,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 08:30:00.000, 375764.067954,-125907.793264, -82069.523834,   0.339194,   0.858150,   0.307693,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 08:45:00.000, 376068.432877,-125135.141700, -81792.394441,   0.337156,   0.858849,   0.308148,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 09:00:00.000, 376370.963061,-124361.862753, -81514.856348,   0.335117,   0.859544,   0.308602,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 09:15:00.000, 376671.656863,-123587.960190, -81236.910889,   0.333076,   0.860235,   0.309053,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 09:30:00.000, 376970.512647,-122813.437778, -80958.559397,   0.331032,   0.860922,   0.309504,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 09:45:00.000, 377267.528786,-122038.299290, -80679.803210,   0.328987,   0.861604,   0.309953,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 10:00:00.000, 377562.703660,-121262.548502, -80400.643667,   0.326941,   0.862283,   0.310400,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 10:15:00.000, 377856.035655,-120486.189193, -80121.082108,   0.324892,   0.862957,   0.310846,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 10:30:00.000, 378147.523165,-119709.225146, -79841.119877,   0.322842,   0.863626,   0.311291,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 10:45:00.000, 378437.164593,-118931.660145, -79560.758318,   0.320790,   0.864292,   0.311734,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 11:00:00.000, 378724.958348,-118153.497982, -79279.998778,   0.318736,   0.864953,   0.312175,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 11:15:00.000, 379010.902848,-117374.742448, -78998.842607,   0.316680,   0.865611,   0.312615,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 11:30:00.000, 379294.996516,-116595.397340, -78717.291154,   0.314623,   0.866264,   0.313053,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 11:45:00.000, 379577.237785,-115815.466457, -78435.345773,   0.312564,   0.866912,   0.313490,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 12:00:00.000, 379857.625095,-115034.953601, -78153.007820,   0.310503,   0.867557,   0.313926,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 12:15:00.000, 380136.156892,-114253.862580, -77870.278650,   0.308440,   0.868197,   0.314360,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 12:30:00.000, 380412.831632,-113472.197201, -77587.159623,   0.306376,   0.868833,   0.314792,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 12:45:00.000, 380687.647778,-112689.961279, -77303.652099,   0.304310,   0.869465,   0.315223,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 13:00:00.000, 380960.603798,-111907.158630, -77019.757442,   0.302243,   0.870093,   0.315652,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 13:15:00.000, 381231.698172,-111123.793072, -76735.477017,   0.300173,   0.870716,   0.316080,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 13:30:00.000, 381500.929383,-110339.868428, -76450.812190,   0.298102,   0.871335,   0.316507,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 13:45:00.000, 381768.295925,-109555.388525, -76165.764330,   0.296030,   0.871950,   0.316931,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 14:00:00.000, 382033.796299,-108770.357191, -75880.334808,   0.293955,   0.872560,   0.317355,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 14:15:00.000, 382297.429011,-107984.778260, -75594.524997,   0.291879,   0.873167,   0.317777,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 14:30:00.000, 382559.192580,-107198.655566, -75308.336272,   0.289802,   0.873769,   0.318197,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 14:45:00.000, 382819.085527,-106411.992949, -75021.770009,   0.287722,   0.874367,   0.318616,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 15:00:00.000, 383077.106384,-105624.794252, -74734.827587,   0.285641,   0.874960,   0.319033,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 15:15:00.000, 383333.253690,-104837.063319, -74447.510386,   0.283559,   0.875549,   0.319448,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 15:30:00.000, 383587.525991,-104048.804000, -74159.819790,   0.281475,   0.876134,   0.319862,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 15:45:00.000, 383839.921842,-103260.020145, -73871.757183,   0.279389,   0.876715,   0.320275,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 16:00:00.000, 384090.439805,-102470.715611, -73583.323951,   0.277302,   0.877291,   0.320686,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 16:15:00.000, 384339.078448,-101680.894256, -73294.521483,   0.275213,   0.877863,   0.321096,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 16:30:00.000, 384585.836351,-100890.559940, -73005.351170,   0.273122,   0.878431,   0.321504,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 16:45:00.000, 384830.712097,-100099.716529, -72715.814403,   0.271030,   0.878995,   0.321910,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 17:00:00.000, 385073.704281, -99308.367891, -72425.912577,   0.268937,   0.879554,   0.322315,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 17:15:00.000, 385314.811502, -98516.517895, -72135.647089,   0.266841,   0.880109,   0.322718,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 17:30:00.000, 385554.032369, -97724.170417, -71845.019336,   0.264745,   0.880659,   0.323120,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 17:45:00.000, 385791.365499, -96931.329333, -71554.030718,   0.262646,   0.881206,   0.323520,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 18:00:00.000, 386026.809515, -96137.998524, -71262.682638,   0.260547,   0.881748,   0.323919,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 18:15:00.000, 386260.363049, -95344.181873, -70970.976500,   0.258445,   0.882285,   0.324316,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 18:30:00.000, 386492.024742, -94549.883266, -70678.913709,   0.256343,   0.882819,   0.324711,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 18:45:00.000, 386721.793241, -93755.106593, -70386.495673,   0.254238,   0.883348,   0.325105,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 19:00:00.000, 386949.667200, -92959.855747, -70093.723803,   0.252132,   0.883872,   0.325497,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 19:15:00.000, 387175.645284, -92164.134622, -69800.599509,   0.250025,   0.884393,   0.325888,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 19:30:00.000, 387399.726164, -91367.947119, -69507.124205,   0.247916,   0.884909,   0.326277,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 19:45:00.000, 387621.908518, -90571.297138, -69213.299307,   0.245806,   0.885421,   0.326665,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 20:00:00.000, 387842.191034, -89774.188584, -68919.126231,   0.243695,   0.885928,   0.327051,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 20:15:00.000, 388060.572405, -88976.625365, -68624.606398,   0.241581,   0.886431,   0.327436,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 20:30:00.000, 388277.051336, -88178.611392, -68329.741228,   0.239467,   0.886930,   0.327819,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 20:45:00.000, 388491.626536, -87380.150579, -68034.532144,   0.237351,   0.887424,   0.328200,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 21:00:00.000, 388704.296724, -86581.246842, -67738.980572,   0.235234,   0.887914,   0.328580,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 21:15:00.000, 388915.060626, -85781.904101, -67443.087938,   0.233115,   0.888399,   0.328958,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 21:30:00.000, 389123.916977, -84982.126278, -67146.855670,   0.230995,   0.888881,   0.329334,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 21:45:00.000, 389330.864519, -84181.917300, -66850.285200,   0.228873,   0.889358,   0.329709,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 22:00:00.000, 389535.902002, -83381.281095, -66553.377960,   0.226750,   0.889830,   0.330083,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 22:15:00.000, 389739.028185, -82580.221594, -66256.135383,   0.224626,   0.890298,   0.330455,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 22:30:00.000, 389940.241834, -81778.742732, -65958.558907,   0.222500,   0.890762,   0.330825,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 22:45:00.000, 390139.541723, -80976.848445, -65660.649969,   0.220373,   0.891221,   0.331193,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 23:00:00.000, 390336.926635, -80174.542675, -65362.410009,   0.218244,   0.891676,   0.331560,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 23:15:00.000, 390532.395360, -79371.829365, -65063.840470,   0.216115,   0.892127,   0.331926,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 23:30:00.000, 390725.946695, -78568.712459, -64764.942793,   0.213984,   0.892573,   0.332290,,,,,,,,,,,,,,,,,,,,
 2 Apr 2019 23:45:00.000, 390917.579448, -77765.195908, -64465.718426,   0.211851,   0.893015,   0.332652,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 00:00:00.000, 391107.292434, -76961.283660, -64166.168815,   0.209717,   0.893453,   0.333012,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 00:15:00.000, 391295.084473, -76156.979675, -63866.295409,   0.207582,   0.893886,   0.333371,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 00:30:00.000, 391480.954397, -75352.287907, -63566.099660,   0.205446,   0.894314,   0.333729,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 00:45:00.000, 391664.901044, -74547.212317, -63265.583020,   0.203308,   0.894739,   0.334084,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 01:00:00.000, 391846.923261, -73741.756867, -62964.746944,   0.201170,   0.895158,   0.334439,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 01:15:00.000, 392027.019904, -72935.925524, -62663.592889,   0.199029,   0.895574,   0.334791,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 01:30:00.000, 392205.189834, -72129.722256, -62362.122312,   0.196888,   0.895985,   0.335142,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 01:45:00.000, 392381.431923, -71323.151033, -62060.336674,   0.194745,   0.896392,   0.335491,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 02:00:00.000, 392555.745049, -70516.215831, -61758.237437,   0.192601,   0.896794,   0.335839,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 02:15:00.000, 392728.128101, -69708.920626, -61455.826065,   0.190456,   0.897192,   0.336185,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 02:30:00.000, 392898.579974, -68901.269398, -61153.104023,   0.188310,   0.897585,   0.336529,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 02:45:00.000, 393067.099571, -68093.266128, -60850.072778,   0.186162,   0.897974,   0.336872,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 03:00:00.000, 393233.685804, -67284.914801, -60546.733801,   0.184013,   0.898358,   0.337213,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 03:15:00.000, 393398.337593, -66476.219406, -60243.088561,   0.181864,   0.898738,   0.337553,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 03:30:00.000, 393561.053866, -65667.183933, -59939.138531,   0.179712,   0.899114,   0.337890,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 03:45:00.000, 393721.833559, -64857.812374, -59634.885187,   0.177560,   0.899485,   0.338227,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 04:00:00.000, 393880.675618, -64048.108725, -59330.330004,   0.175406,   0.899852,   0.338561,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 04:15:00.000, 394037.578994, -63238.076985, -59025.474461,   0.173252,   0.900214,   0.338894,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 04:30:00.000, 394192.542649, -62427.721155, -58720.320037,   0.171096,   0.900572,   0.339225,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 04:45:00.000, 394345.565552, -61617.045237, -58414.868215,   0.168939,   0.900926,   0.339555,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 05:00:00.000, 394496.646680, -60806.053239, -58109.120478,   0.166781,   0.901275,   0.339883,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 05:15:00.000, 394645.785020, -59994.749169, -57803.078311,   0.164622,   0.901619,   0.340209,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 05:30:00.000, 394792.979565, -59183.137039, -57496.743201,   0.162461,   0.901959,   0.340534,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 05:45:00.000, 394938.229318, -58371.220862, -57190.116636,   0.160300,   0.902295,   0.340857,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 06:00:00.000, 395081.533288, -57559.004655, -56883.200109,   0.158137,   0.902626,   0.341178,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 06:15:00.000, 395222.890496, -56746.492437, -56575.995110,   0.155974,   0.902953,   0.341498,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 06:30:00.000, 395362.299969, -55933.688229, -56268.503133,   0.153809,   0.903275,   0.341816,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 06:45:00.000, 395499.760741, -55120.596056, -55960.725675,   0.151643,   0.903593,   0.342132,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 07:00:00.000, 395635.271858, -54307.219945, -55652.664234,   0.149477,   0.903906,   0.342447,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 07:15:00.000, 395768.832370, -53493.563925, -55344.320308,   0.147309,   0.904215,   0.342760,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 07:30:00.000, 395900.441339, -52679.632027, -55035.695398,   0.145140,   0.904519,   0.343071,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 07:45:00.000, 396030.097833, -51865.428285, -54726.791007,   0.142970,   0.904819,   0.343381,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 08:00:00.000, 396157.800931, -51050.956736, -54417.608640,   0.140799,   0.905114,   0.343689,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 08:15:00.000, 396283.549717, -50236.221420, -54108.149802,   0.138627,   0.905405,   0.343995,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 08:30:00.000, 396407.343286, -49421.226377, -53798.416003,   0.136454,   0.905691,   0.344300,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 08:45:00.000, 396529.180741, -48605.975651, -53488.408750,   0.134280,   0.905973,   0.344603,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 09:00:00.000, 396649.061191, -47790.473290, -53178.129557,   0.132105,   0.906250,   0.344904,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 09:15:00.000, 396766.983758, -46974.723341, -52867.579935,   0.129929,   0.906523,   0.345204,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 09:30:00.000, 396882.947567, -46158.729856, -52556.761399,   0.127752,   0.906792,   0.345502,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 09:45:00.000, 396996.951756, -45342.496888, -52245.675466,   0.125575,   0.907055,   0.345798,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 10:00:00.000, 397108.995470, -44526.028493, -51934.323654,   0.123396,   0.907315,   0.346093,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 10:15:00.000, 397219.077861, -43709.328729, -51622.707483,   0.121216,   0.907570,   0.346386,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 10:30:00.000, 397327.198092, -42892.401658, -51310.828475,   0.119035,   0.907820,   0.346677,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 10:45:00.000, 397433.355331, -42075.251341, -50998.688152,   0.116854,   0.908066,   0.346966,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 11:00:00.000, 397537.548759, -41257.881845, -50686.288039,   0.114671,   0.908307,   0.347254,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 11:15:00.000, 397639.777562, -40440.297236, -50373.629663,   0.112488,   0.908544,   0.347540,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 11:30:00.000, 397740.040935, -39622.501584, -50060.714552,   0.110304,   0.908776,   0.347825,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 11:45:00.000, 397838.338084, -38804.498962, -49747.544236,   0.108119,   0.909004,   0.348108,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 12:00:00.000, 397934.668220, -37986.293443, -49434.120247,   0.105933,   0.909227,   0.348389,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 12:15:00.000, 398029.030565, -37167.889105, -49120.444117,   0.103746,   0.909445,   0.348668,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 12:30:00.000, 398121.424349, -36349.290025, -48806.517382,   0.101558,   0.909660,   0.348945,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 12:45:00.000, 398211.848810, -35530.500286, -48492.341578,   0.099369,   0.909869,   0.349221,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 13:00:00.000, 398300.303195, -34711.523970, -48177.918243,   0.097180,   0.910074,   0.349495,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 13:15:00.000, 398386.786760, -33892.365163, -47863.248917,   0.094990,   0.910275,   0.349768,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 13:30:00.000, 398471.298769, -33073.027953, -47548.335141,   0.092799,   0.910471,   0.350039,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 13:45:00.000, 398553.838495, -32253.516428, -47233.178458,   0.090607,   0.910662,   0.350308,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 14:00:00.000, 398634.405218, -31433.834682, -46917.780414,   0.088414,   0.910849,   0.350575,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 14:15:00.000, 398712.998230, -30613.986807, -46602.142553,   0.086221,   0.911031,   0.350841,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 14:30:00.000, 398789.616828, -29793.976901, -46286.266425,   0.084027,   0.911209,   0.351105,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 14:45:00.000, 398864.260321, -28973.809062, -45970.153579,   0.081832,   0.911382,   0.351367,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 15:00:00.000, 398936.928024, -28153.487389, -45653.805565,   0.079636,   0.911551,   0.351627,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 15:15:00.000, 399007.619261, -27333.015986, -45337.223936,   0.077440,   0.911715,   0.351886,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 15:30:00.000, 399076.333366, -26512.398957, -45020.410248,   0.075243,   0.911874,   0.352143,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 15:45:00.000, 399143.069681, -25691.640409, -44703.366055,   0.073045,   0.912029,   0.352398,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 16:00:00.000, 399207.827557, -24870.744450, -44386.092915,   0.070846,   0.912180,   0.352652,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 16:15:00.000, 399270.606353, -24049.715191, -44068.592387,   0.068647,   0.912326,   0.352903,,,,,,,,,,,,,,,,,,,,
 3 Apr 2019 16:30:00.000, 399331.405438, -23228.556745, -43750.866033,   0.066447,   0.912467,   0.353153,,,,,,,,,,,,,,,,,,,,
